stock_id,roc_year,month,high,low,avg_price,transactions,amount,volume,turnover,asof
1733,115,8,33.10,29.60,31.54,2934,110701310,3509403,3.51,20260909
1734,115,1,31.55,30.05,30.82,6797,149149200,4838545,2.54,20260909
1734,115,2,31.05,30.40,30.70,5001,73825039,2404579,1.26,20260909
1734,115,3,31.45,29.80,30.76,10789,193640866,6293695,3.30,20260909
1734,115,4,32.35,30.70,31.74,12095,238841705,7523157,3.95,20260909
1734,115,5,31.60,29.80,30.69,9442,231245895,7534334,3.96,20260909
1734,115,6,32.95,30.50,31.61,8375,279522907,8840885,4.64,20260909
1734,115,7,34.55,30.75,32.60,11697,352793440,10820449,5.68,20260909
1734,115,8,32.75,30.50,31.71,7322,157736813,4974028,2.61,20260909
1735,115,1,19.50,16.05,17.81,5037,87404558,4906159,4.93,20260909
1735,115,2,20.30,16.20,18.35,6853,155441076,8470097,8.52,20260909
1735,115,3,33.85,17.80,26.36,33104,1237926297,46953611,47.24,20260909
1735,115,4,32.70,22.05,28.64,34519,1305592431,45575435,45.85,20260909
1735,115,5,28.30,24.35,26.52,11113,382619248,14426453,14.51,20260909
1735,115,6,27.20,21.35,24.04,6422,188886667,7855845,7.90,20260909
1735,115,7,25.40,18.00,21.31,7467,120147469,5637971,5.67,20260909
1735,115,8,21.40,18.90,20.37,2483,42262129,2073830,2.08,20260909
1736,115,1,162.50,142.50,150.63,21565,2658399882,17648049,5.81,20260909
1736,115,2,148.50,136.00,140.25,6753,836197112,5961799,1.96,20260909
1736,115,3,144.50,119.00,131.02,16229,1769102807,13501679,4.45,20260909
1736,115,4,139.50,108.50,122.88,20624,2175736613,17705776,5.83,20260909
1736,115,5,130.50,113.50,121.00,12400,1513347940,12506407,4.12,20260909
1736,115,6,134.50,102.00,116.68,17380,1969214032,16876724,5.56,20260909
1736,115,7,142.50,123.00,132.35,17231,2033650500,15365521,5.06,20260909
1736,115,8,148.00,120.00,135.24,16845,2446425354,18088837,5.96,20260909
1737,115,1,31.80,31.40,31.58,3307,66128164,2093520,1.04,20260909
1737,115,2,31.80,31.40,31.58,2392,42046068,1331160,0.66,20260909
1737,115,3,31.90,31.25,31.59,6835,78916200,2497668,1.24,20260909
1737,115,4,32.30,31.20,31.91,8027,67758738,2123387,1.06,20260909
1737,115,5,31.85,31.35,31.53,3191,81532429,2585365,1.29,20260909
1737,115,6,31.95,31.40,31.69,3419,95516437,3013483,1.50,20260909
1737,115,7,32.40,31.70,31.99,3018,82866199,2589966,1.29,20260909
1737,115,8,32.50,30.70,31.72,5841,174434591,5498148,2.74,20260909
1752,115,1,37.80,35.95,36.64,1815,72325481,1973735,1.95,20260909
1752,115,2,38.70,36.05,36.83,898,35154581,954309,0.94,20260909
1752,115,3,37.65,35.80,36.56,1697,51164121,1399165,1.38,20260909
1752,115,4,36.20,33.45,34.89,1444,52589925,1506913,1.49,20260909
1752,115,5,34.45,32.20,32.99,1577,65942642,1998830,1.97,20260909
1752,115,6,35.00,32.30,32.99,1498,51736497,1567842,1.55,20260909
1752,115,7,33.60,31.10,31.82,1412,39953229,1255305,1.24,20260909
1752,115,8,32.30,31.35,31.78,980,30269443,952429,0.94,20260909
1760,115,1,69.10,61.90,65.47,6902,264159074,4034448,4.70,20260909
1760,115,2,65.00,60.80,62.76,2667,110212467,1755869,2.04,20260909
1760,115,3,64.80,58.00,61.40,9673,214858577,3499218,4.08,20260909
1760,115,4,76.40,62.00,68.93,9341,576410972,8362039,9.75,20260909
1760,115,5,68.40,59.30,62.97,5935,300576379,4772941,5.56,20260909
1760,115,6,62.30,59.10,60.65,4774,262995809,4335689,5.05,20260909
1760,115,7,66.70,57.90,62.43,7446,374451261,5997706,6.99,20260909
1760,115,8,60.20,57.80,58.72,2598,111412551,1897204,2.21,20260909
1762,115,1,27.95,24.20,26.00,5074,73120563,2811636,3.65,20260909
1762,115,2,27.80,25.45,26.70,2492,24543318,918980,1.19,20260909
1762,115,3,31.70,26.00,29.19,14472,177636765,6084332,7.91,20260909
1762,115,4,30.25,27.40,28.41,3721,62732571,2207720,2.87,20260909
1762,115,5,40.85,27.60,37.70,15340,618153851,16395166,21.31,20260909
1762,115,6,44.75,34.30,38.97,12895,598389892,15354562,19.96,20260909
1762,115,7,41.45,31.00,37.83,7533,285964090,7558773,9.82,20260909
1762,115,8,37.15,31.60,35.06,4603,143063608,4080198,5.30,20260909
1773,115,1,173.50,137.50,158.64,82147,6973818117,43957335,14.65,20260909
1773,115,2,161.50,136.50,150.61,18709,2323620189,15427414,5.14,20260909
1773,115,3,159.50,136.00,147.19,27788,2891899808,19647133,6.54,20260909
1773,115,4,181.00,137.50,163.44,86672,7636168805,46719491,15.57,20260909
1773,115,5,204.00,161.50,180.80,50687,5679052240,31410390,10.47,20260909
1773,115,6,189.50,163.50,175.18,20509,2550694403,14560391,4.85,20260909
1773,115,7,188.00,143.00,168.89,33973,2879988596,17052171,5.68,20260909
1773,115,8,166.00,150.00,158.93,11621,1402527548,8824693,2.94,20260909
1776,115,1,15.85,15.15,15.47,965,16600480,1072871,1.78,20260909
1776,115,2,15.60,14.70,15.07,385,7076979,469331,0.78,20260909
1776,115,3,18.00,14.70,16.50,2316,54340779,3292217,5.47,20260909
1776,115,4,17.45,15.35,16.42,1531,30761038,1873081,3.11,20260909
1776,115,5,20.55,16.55,18.83,5478,146275997,7765168,12.91,20260909
1776,115,6,21.40,16.75,19.03,4860,138127615,7256513,12.07,20260909
1776,115,7,21.15,16.00,18.97,3151,67778070,3571635,5.94,20260909
1776,115,8,17.55,16.35,16.90,1002,23514110,1390573,2.31,20260909
1783,115,1,48.30,42.15,45.96,4544,149662472,3256101,4.02,20260909
1783,115,2,46.90,43.25,44.88,2270,48036996,1070234,1.32,20260909
1783,115,3,45.65,41.30,43.23,4538,72304365,1672495,2.06,20260909
1783,115,4,43.55,37.80,40.54,5221,112812009,2782489,3.43,20260909
1783,115,5,39.95,38.00,38.76,2936,92827561,2394739,2.95,20260909
1783,115,6,40.80,38.05,39.00,3087,92557560,2372950,2.93,20260909
1783,115,7,41.60,38.65,40.04,2471,88391639,2207295,2.72,20260909
1783,115,8,41.50,39.35,40.36,1970,69438505,1720094,2.12,20260909
1786,115,1,87.50,71.50,78.86,11923,621954598,7886544,10.53,20260909
1786,115,2,77.60,71.10,74.06,4245,232914675,3144812,4.20,20260909
1786,115,3,73.10,62.00,67.11,9782,444574816,6623585,8.85,20260909
1786,115,4,65.40,57.00,61.12,10192,427215999,6989184,9.34,20260909
1786,115,5,62.00,51.30,56.12,10641,614029384,10941339,14.62,20260909
1786,115,6,61.50,51.50,55.98,8674,465905038,8322645,11.12,20260909
1786,115,7,56.40,48.10,52.17,5327,250158165,4794353,6.40,20260909
1786,115,8,52.20,47.55,49.75,3574,146874666,2952189,3.94,20260909
1789,115,1,29.10,16.70,24.76,44920,2061279781,83218645,10.52,20260909
1789,115,2,25.25,21.10,22.76,13436,509050399,22359565,2.82,20260909
1789,115,3,22.90,19.95,21.24,17067,586885285,27630461,3.49,20260909
1789,115,4,22.80,20.10,21.38,13413,490937560,22960639,2.90,20260909
1789,115,5,20.70,18.85,19.43,9621,326830176,16812324,2.12,20260909
1789,115,6,21.40,19.20,20.27,11527,411021616,20268878,2.56,20260909
1789,115,7,21.35,19.00,20.20,9749,344190490,17031906,2.15,20260909
1789,115,8,19.55,18.30,18.85,6861,197389313,10468061,1.32,20260909
1795,115,1,366.00,272.00,321.94,216958,41533131951,129006708,48.33,20260909
1795,115,2,369.50,278.00,318.05,86572,20288484708,63789282,23.90,20260909
1795,115,3,284.00,201.50,238.49,128567,22627807304,94876452,35.55,20260909
1795,115,4,241.50,211.00,226.66,66759,12018493059,53023177,19.86,20260909
1795,115,5,242.00,187.00,209.29,89054,14463176883,69104727,25.89,20260909
1795,115,6,206.00,182.00,195.14,52406,7452278113,38188654,14.30,20260909
1795,115,7,217.00,170.50,196.90,97089,10217264174,51890112,19.44,20260909
1795,115,8,202.50,174.50,190.06,48276,5208608357,27404756,10.26,20260909
1802,115,1,57.40,33.40,45.39,969884,108232639560,2384267318,81.98,20260909
1802,115,2,66.20,42.75,53.97,653370,75328482897,1395505328,47.98,20260909
1802,115,3,73.50,50.10,60.55,799069,94838950188,1566152167,53.85,20260909
1802,115,4,76.90,52.00,67.83,1641558,215309943866,3173929718,109.14,20260909
1802,115,5,81.20,61.80,71.41,1349496,168237676350,2355673854,81.00,20260909
1802,115,6,78.40,56.70,70.52,1069473,127369346595,1806002169,62.10,20260909
1802,115,7,77.30,42.05,62.31,520725,49704249779,797628752,27.42,20260909
1802,115,8,62.70,44.70,57.00,434093,40930434507,718013030,24.69,20260909
1805,115,1,13.00,11.50,12.00,1623,34315766,2858521,2.11,20260909
1805,115,2,12.40,11.45,11.79,660,8532650,723382,0.53,20260909
1805,115,3,12.15,10.00,11.27,6210,66676771,5915234,4.38,20260909
1805,115,4,11.20,10.00,10.63,1362,22498188,2114891,1.56,20260909
1805,115,5,10.90,9.70,10.27,1392,28617009,2784064,2.06,20260909
1805,115,6,12.10,9.97,11.12,4304,84232575,7572302,5.61,20260909
1805,115,7,10.75,9.10,10.04,1421,25681267,2557795,1.89,20260909
1805,115,8,10.35,9.65,10.00,943,15353044,1533781,1.13,20260909
1806,115,1,9.49,8.66,8.97,10199,171193969,19082449,4.88,20260909
1806,115,2,9.03,8.72,8.88,3132,36801897,4141515,1.06,20260909
1806,115,3,9.04,8.35,8.68,6395,71066722,8179162,2.09,20260909
1806,115,4,9.08,8.02,8.32,8329,172875440,20769614,5.32,20260909
1806,115,5,8.66,7.92,8.13,6331,69505755,8544203,2.18,20260909
1806,115,6,8.38,7.95,8.19,5865,64950542,7928341,2.03,20260909
1806,115,7,8.70,7.92,8.31,5666,77861300,9360615,2.39,20260909
1806,115,8,8.15,7.58,7.96,4481,36807769,4618743,1.18,20260909
1808,115,1,36.95,31.05,33.39,52508,1680965440,50339627,5.63,20260909
1808,115,2,32.50,30.05,31.37,15874,454249194,14479206,1.62,20260909
1808,115,3,32.25,28.10,30.45,22293,783468634,25723926,2.88,20260909
1808,115,4,31.65,28.70,30.13,29508,887009169,29437042,3.29,20260909
1808,115,5,31.00,28.05,28.83,21919,843219158,29243963,3.27,20260909
1808,115,6,33.15,28.50,31.09,32845,1415838191,45539388,5.09,20260909
1808,115,7,33.85,29.65,31.68,18983,813727017,25684573,2.87,20260909
1808,115,8,37.80,31.65,34.37,41245,1521747544,44262833,4.95,20260909
1809,115,1,30.00,17.55,25.71,74266,3778657981,146920053,87.95,20260909
1809,115,2,27.40,22.65,25.11,37351,1384276709,55114771,32.99,20260909
1809,115,3,35.75,22.90,29.26,109462,5597979618,191279816,114.51,20260909
1809,115,4,29.55,24.50,27.11,48963,1867266282,68867922,41.22,20260909
1809,115,5,50.00,25.70,38.25,175395,8382327256,219130597,131.18,20260909
1809,115,6,61.80,42.65,54.52,193152,16298970455,298943640,178.96,20260909
1809,115,7,57.90,29.30,48.57,62336,3807832439,78390607,46.92,20260909
1809,115,8,43.95,31.50,39.49,38566,1721384288,43587497,26.09,20260909
1810,115,1,21.45,17.15,19.55,42542,1731090787,88533645,29.28,20260909
1810,115,2,19.80,17.80,18.85,7155,214008749,11350322,3.75,20260909
1810,115,3,19.95,16.75,18.30,13400,426222960,23289602,7.70,20260909
1810,115,4,19.50,16.80,18.11,11890,401254769,22152981,7.32,20260909
1810,115,5,20.75,17.40,19.22,25876,1201656560,62489507,20.67,20260909
1810,115,6,23.00,19.30,21.08,46729,2295196882,108846245,36.00,20260909
1810,115,7,34.15,20.65,27.84,229833,14813204491,531927297,175.95,20260909
1810,115,8,29.00,23.70,25.98,90953,4510689518,173599818,57.42,20260909
1817,115,1,38.95,38.05,38.48,1331,32096391,833913,1.14,20260909
1817,115,2,39.20,38.30,38.79,528,19161448,493972,0.68,20260909
1817,115,3,40.15,38.00,38.67,928,37535119,970615,1.33,20260909
1817,115,4,39.10,38.05,38.70,801,26659646,688845,0.94,20260909
1817,115,5,42.70,38.30,39.74,1889,70108046,1764060,2.42,20260909
1817,115,6,41.20,38.20,39.89,1440,51941727,1302054,1.79,20260909
1817,115,7,39.00,38.20,38.55,1122,43324138,1123682,1.54,20260909
1817,115,8,40.65,38.20,39.65,1410,54154819,1365493,1.88,20260909
1903,115,1,60.20,52.50,57.03,9294,459119038,8049410,3.09,20260909
1903,115,2,56.10,53.20,54.38,3675,190671777,3506221,1.34,20260909
1903,115,3,54.00,48.25,50.72,4256,240117319,4733494,1.82,20260909
1903,115,4,50.90,48.15,49.48,4207,216929346,4383969,1.68,20260909
1903,115,5,52.60,47.55,49.07,4807,254283299,5181543,1.99,20260909
1903,115,6,52.80,46.35,48.36,7671,292545053,6048593,2.32,20260909
1903,115,7,51.50,46.00,48.30,4625,233985439,4843481,1.86,20260909
1903,115,8,50.00,46.80,47.85,3192,126679016,2647330,1.01,20260909
1904,115,1,18.60,16.90,17.70,24100,439663091,24831803,2.24,20260909
1904,115,2,19.45,17.35,18.35,16579,270465815,14736243,1.32,20260909
1904,115,3,21.15,17.20,19.25,62393,1482422003,76997269,6.94,20260909
1904,115,4,19.20,17.60,18.61,28653,664370352,35687133,3.22,20260909
1904,115,5,20.75,17.20,19.00,45799,1020970823,53733239,4.84,20260909
1904,115,6,23.95,19.05,22.05,79439,2810147138,127403106,11.49,20260909
1904,115,7,24.70,20.70,22.40,35221,1158213475,51701198,4.66,20260909
1904,115,8,26.45,20.60,24.44,44105,1611599047,65922656,5.94,20260909
1905,115,1,12.95,11.20,12.12,21190,618522965,51006599,4.62,20260909
1905,115,2,13.25,11.65,12.57,13417,465181043,37004329,3.35,20260909
1905,115,3,18.55,11.40,14.78,71022,3034780876,205270078,18.61,20260909
1905,115,4,16.75,12.75,14.28,63040,2009928645,140680803,12.75,20260909
1905,115,5,13.05,11.75,12.17,28639,872056663,71629081,6.49,20260909
1905,115,6,18.80,11.80,15.80,125596,5694406369,360357133,32.67,20260909
1905,115,7,17.70,12.40,15.35,42924,1367583669,89045853,8.07,20260909
1905,115,8,14.00,12.45,13.39,18855,494748431,36931831,3.34,20260909
1906,115,1,12.20,11.60,11.95,2228,12742762,1066072,0.70,20260909
1906,115,2,12.30,11.50,11.81,1693,11897160,1007156,0.66,20260909
1906,115,3,13.90,10.75,12.35,6919,89398178,7238151,4.79,20260909
1906,115,4,13.40,11.00,12.42,6756,118763635,9560957,6.33,20260909
1906,115,5,11.55,10.00,10.60,4750,28003233,2641506,1.74,20260909
1906,115,6,12.55,10.10,11.45,5556,83959239,7330191,4.85,20260909
1906,115,7,11.65,10.70,11.10,2326,26197024,2358570,1.56,20260909
1906,115,8,12.20,10.85,11.50,1995,27722765,2409673,1.59,20260909
1907,115,1,26.75,24.70,25.56,15362,560644176,21931183,1.32,20260909
1907,115,2,27.45,24.50,25.83,10576,409327555,15843867,0.95,20260909
1907,115,3,28.45,23.75,25.59,26897,1055487197,41240812,2.48,20260909
1907,115,4,26.90,23.60,25.23,17485,662722929,26259883,1.58,20260909
1907,115,5,25.85,23.40,24.33,16873,662976709,27242177,1.64,20260909
1907,115,6,28.40,23.95,26.73,34112,1609209847,60197194,3.62,20260909
1907,115,7,29.70,26.75,28.46,24715,1335632162,46915854,2.82,20260909
1907,115,8,31.70,28.25,30.03,25883,1013003743,33732669,2.03,20260909
1909,115,1,10.40,9.53,9.95,18008,469207230,47124714,3.54,20260909
1909,115,2,10.40,9.55,9.90,11456,280055947,28279138,2.12,20260909
1909,115,3,11.15,9.07,10.14,43058,1184965699,116755294,8.79,20260909
1909,115,4,10.25,8.98,9.63,28029,710341176,73752402,5.55,20260909
1909,115,5,9.33,8.80,8.99,22081,549418375,61078625,4.60,20260909
1909,115,6,10.30,8.88,9.76,35999,1066919912,109222175,8.22,20260909
1909,115,7,11.15,9.47,10.34,31187,1121768919,108427231,8.16,20260909
1909,115,8,11.50,9.75,10.76,30025,1034548717,96109496,7.23,20260909
2002,115,1,21.55,18.45,19.79,460374,29333330679,1482039421,9.41,20260909
2002,115,2,21.60,20.15,20.85,257776,18777516735,900419265,5.72,20260909
2002,115,3,20.60,18.80,19.39,419906,22395013902,1154883630,7.33,20260909
2002,115,4,20.55,18.70,19.55,288357,16481612911,842843152,5.35,20260909
2002,115,5,21.00,18.05,19.11,467173,25794745327,1349367564,8.57,20260909
2002,115,6,19.95,18.40,19.06,396761,33227731724,1742432382,11.07,20260909
2002,115,7,19.45,18.25,18.84,244996,16849867128,893896564,5.68,20260909
2002,115,8,19.90,18.65,19.24,217014,15178387072,788744841,5.01,20260909
2006,115,1,71.90,64.00,69.18,47841,2835838403,40990974,5.61,20260909
2006,115,2,73.90,69.10,71.93,20465,1409266836,19591701,2.68,20260909
2006,115,3,84.00,67.60,75.79,129341,8139309144,107380334,14.70,20260909
2006,115,4,72.60,65.20,69.23,47013,3662181518,52896345,7.24,20260909
2006,115,5,67.80,64.70,66.29,36434,2817548058,42501681,5.82,20260909
2006,115,6,71.80,63.50,68.86,70442,6486730855,94189724,12.89,20260909
2006,115,7,74.80,67.30,71.36,45926,4785860398,67064269,9.18,20260909
2006,115,8,89.20,74.10,82.64,136754,5759708211,69692358,9.54,20260909
2007,115,1,9.65,7.30,8.40,10056,168679966,20079649,11.84,20260909
2007,115,2,9.03,8.10,8.49,3192,49757878,5854110,3.45,20260909
2007,115,3,9.29,7.53,8.41,7289,124486629,14798960,8.73,20260909
2007,115,4,8.19,7.40,7.83,3554,55227564,7048895,4.15,20260909
2007,115,5,8.15,6.86,7.39,4666,73204176,9895284,5.83,20260909
2007,115,6,8.15,7.06,7.50,4086,72084188,9602623,5.66,20260909
2007,115,7,7.70,6.90,7.22,3291,51404221,7112070,4.19,20260909
2007,115,8,7.22,6.91,7.03,2491,29088591,4133768,2.43,20260909
2008,115,1,30.50,28.20,29.31,501,13336777,454933,0.23,20260909
2008,115,2,30.40,29.00,29.67,339,7325769,246871,0.12,20260909
2008,115,3,31.05,27.05,28.29,1059,23322934,824232,0.43,20260909
2008,115,4,29.20,27.00,27.08,761,98319287,3629599,1.90,20260909
2008,115,5,29.00,27.15,27.72,500,13789973,497296,0.26,20260909
2008,115,6,31.50,28.75,29.84,678,25827624,865422,0.45,20260909
2008,115,7,31.90,28.85,30.26,856,25737538,850529,0.44,20260909
2008,115,8,31.35,30.50,30.67,596,17253436,562457,0.29,20260909
2009,115,1,57.20,46.60,51.07,201509,15056475187,294794380,81.97,20260909
2009,115,2,48.10,41.90,45.43,51327,3113754045,68537326,19.05,20260909
2009,115,3,47.20,39.50,42.63,33803,1731340426,40606510,11.29,20260909
2009,115,4,42.75,37.35,39.98,27258,1343109544,33590151,9.34,20260909
2009,115,5,42.40,37.55,39.72,35610,1962051780,49387086,13.73,20260909
2009,115,6,45.95,37.80,42.07,58357,3652285193,86798375,24.13,20260909
2009,115,7,40.50,34.30,37.82,22230,1089660154,28805633,8.00,20260909
2009,115,8,44.20,35.35,40.88,65883,2799340866,68466130,19.03,20260909
2010,115,1,21.95,20.40,21.17,16686,792215331,37407225,5.77,20260909
2010,115,2,23.10,21.45,22.24,12138,530314188,23841216,3.68,20260909
2010,115,3,26.30,22.10,24.21,24497,1095571601,45239778,6.98,20260909
2010,115,4,25.65,24.00,24.93,16786,801188882,32131930,4.96,20260909
2010,115,5,25.05,22.20,23.31,20084,973406440,41746685,6.44,20260909
2010,115,6,25.15,23.10,24.21,20820,1078782337,44556076,6.87,20260909
2010,115,7,23.85,20.65,21.55,15717,662836085,30750928,4.74,20260909
2010,115,8,23.40,20.85,22.64,16038,641665938,28334541,4.37,20260909
2012,115,1,18.00,16.55,17.19,2821,30131253,1752368,0.57,20260909
2012,115,2,17.60,16.70,17.12,1550,11299762,659986,0.21,20260909
2012,115,3,17.80,14.85,16.07,6401,34964990,2175584,0.72,20260909
2012,115,4,16.30,14.50,15.47,1756,17915636,1157957,0.38,20260909
2012,115,5,16.20,14.05,14.80,2086,24712242,1669195,0.55,20260909
2012,115,6,18.30,13.90,15.75,3695,67205674,4265152,1.41,20260909
2012,115,7,16.90,15.20,15.99,1928,27253393,1703790,0.56,20260909
2012,115,8,15.70,14.45,14.97,1336,18400151,1228380,0.40,20260909
2013,115,1,45.00,41.45,42.63,6519,233807887,5483643,2.74,20260909
2013,115,2,43.45,41.00,42.38,3759,80167292,1891622,0.94,20260909
2013,115,3,47.00,41.65,44.13,9346,244943556,5549627,2.77,20260909
2013,115,4,44.80,42.20,43.54,3810,101756151,2336638,1.16,20260909
2013,115,5,43.40,41.60,42.50,3207,96495638,2269986,1.13,20260909
2013,115,6,44.35,41.80,43.20,4527,156628968,3624923,1.81,20260909
2013,115,7,44.20,40.25,41.38,5440,129079504,3119115,1.55,20260909
2013,115,8,42.60,40.35,41.29,3495,80861820,1958027,0.97,20260909
2014,115,1,20.60,15.40,18.07,115979,6629506349,366877765,25.55,20260909
2014,115,2,20.90,17.70,19.33,90104,4880151333,252452026,17.58,20260909
2014,115,3,20.35,16.70,18.46,90999,4162434738,225395210,15.70,20260909
2014,115,4,19.30,16.85,18.27,44966,2046847498,112013820,7.80,20260909
2014,115,5,19.60,16.90,18.15,56838,2842155824,156543777,10.90,20260909
2014,115,6,19.20,17.00,18.06,49882,2525588819,139777376,9.73,20260909
2014,115,7,17.95,16.50,17.20,29595,1294245115,75216575,5.23,20260909
2014,115,8,18.10,16.45,17.28,23537,976427243,56489848,3.93,20260909
2015,115,1,66.00,61.30,63.90,6648,406529389,6361575,1.09,20260909
2015,115,2,68.60,64.30,66.64,4186,236329486,3546168,0.60,20260909
2015,115,3,70.60,61.30,66.62,12159,787376867,11818655,2.03,20260909
2015,115,4,64.30,60.20,61.85,7668,524998814,8487415,1.45,20260909
2015,115,5,64.30,60.50,62.37,5763,426905352,6844195,1.17,20260909
2015,115,6,65.00,60.20,61.84,8381,588373653,9513922,1.63,20260909
2015,115,7,67.60,60.40,63.79,6139,498368344,7812523,1.34,20260909
2015,115,8,66.50,62.00,64.22,5980,315276423,4909235,0.84,20260909
